date,ride_name,SACTMIN,SPOSTMIN
3/7/2021,haunted_mansion,15.352941176470589,-75.14814814814815
3/8/2015,haunted_mansion,15.285714285714286,25.11049723756906
3/8/2016,haunted_mansion,15.0,25.982142857142858
3/8/2017,haunted_mansion,16.0,31.708333333333332
3/8/2018,haunted_mansion,17.0,26.53846153846154
3/8/2019,haunted_mansion,56.0,-128.5744680851064
3/8/2020,haunted_mansion,26.25,47.747747747747745
3/8/2021,haunted_mansion,10.88888888888889,12.516949152542374
3/9/2015,haunted_mansion,13.666666666666666,31.129032258064516
3/9/2016,haunted_mansion,5.0,22.25
3/9/2017,haunted_mansion,17.0,35.09615384615385
3/9/2018,haunted_mansion,8.0,-43.65068493150685
3/9/2019,haunted_mansion,10.0,-212.10596026490066
3/9/2020,haunted_mansion,,-116.74626865671642
3/9/2021,haunted_mansion,15.9,26.203703703703702
4/1/2015,haunted_mansion,10.0,-84.33333333333333
4/1/2016,haunted_mansion,,20.93076923076923
4/1/2017,haunted_mansion,20.333333333333332,24.55855855855856
4/1/2018,haunted_mansion,12.333333333333334,-35.25675675675676
4/1/2019,haunted_mansion,20.0,-83.93661971830986
4/1/2021,haunted_mansion,7.714285714285714,-6.769230769230769
4/10/2015,haunted_mansion,12.714285714285714,26.49214659685864
4/10/2016,haunted_mansion,10.4,21.64179104477612
4/10/2017,haunted_mansion,15.0,35.8671875
4/10/2018,haunted_mansion,,-98.82835820895522
4/10/2019,haunted_mansion,20.5,-57.37662337662338
4/10/2021,haunted_mansion,7.6923076923076925,-10.795081967213115
4/11/2015,haunted_mansion,15.125,15.526011560693641
4/11/2016,haunted_mansion,9.5,22.822580645161292
4/11/2017,haunted_mansion,22.0,25.276119402985074
4/11/2018,haunted_mansion,15.0,1.965986394557823
4/11/2019,haunted_mansion,28.5,-55.3375
4/11/2021,haunted_mansion,4.666666666666667,-378.97457627118644
4/12/2015,haunted_mansion,11.333333333333334,18.402366863905325
4/12/2016,haunted_mansion,10.666666666666666,-132.03361344537817
4/12/2017,haunted_mansion,6.0,35.572463768115945
4/12/2018,haunted_mansion,21.0,0.9262295081967213
4/12/2019,haunted_mansion,8.25,-127.70666666666666
4/12/2021,haunted_mansion,15.666666666666666,-12.024193548387096
4/13/2015,haunted_mansion,12.0,19.827380952380953
4/13/2016,haunted_mansion,5.0,9.584507042253522
4/13/2017,haunted_mansion,30.0,39.1015625
4/13/2018,haunted_mansion,21.0,-61.42424242424242
4/13/2019,haunted_mansion,,-92.70860927152317
4/13/2021,haunted_mansion,10.363636363636363,-23.931623931623932
4/14/2015,haunted_mansion,10.0,-42.865497076023395
4/14/2016,haunted_mansion,9.285714285714286,7.908333333333333
4/14/2017,haunted_mansion,10.8,25.88095238095238
4/14/2018,haunted_mansion,24.0,27.99346405228758
4/14/2019,haunted_mansion,7.0,-126.91463414634147
4/14/2021,haunted_mansion,10.833333333333334,3.2100840336134455
4/15/2015,haunted_mansion,21.0,15.493589743589743
4/15/2016,haunted_mansion,16.0,-216.3925925925926
4/15/2017,haunted_mansion,19.4,28.984962406015036
4/15/2018,haunted_mansion,15.75,-60.21232876712329
4/15/2019,haunted_mansion,,-94.26708074534162
4/15/2021,haunted_mansion,6.75,-24.873949579831933
4/16/2015,haunted_mansion,9.8,20.12121212121212
4/16/2016,haunted_mansion,23.0,30.73076923076923
4/16/2017,haunted_mansion,6.6,19.34426229508197
4/16/2018,haunted_mansion,11.0,25.78048780487805
4/16/2019,haunted_mansion,25.0,-41.81325301204819
4/16/2021,haunted_mansion,6.153846153846154,-11.669565217391304
4/17/2015,haunted_mansion,15.0,-61.17948717948718
4/17/2016,haunted_mansion,15.75,20.529850746268657
4/17/2017,haunted_mansion,26.333333333333332,20.646551724137932
4/17/2018,haunted_mansion,18.333333333333332,-2.3492063492063493
4/17/2019,haunted_mansion,16.5,-30.762162162162163
4/17/2021,haunted_mansion,13.0,1.4274193548387097
4/18/2015,haunted_mansion,10.5,20.602272727272727
4/18/2016,haunted_mansion,10.0,27.131782945736433
4/18/2017,haunted_mansion,13.25,22.392307692307693
4/18/2018,haunted_mansion,16.0,5.753333333333333
4/18/2019,haunted_mansion,51.0,-93.20245398773007
4/18/2021,haunted_mansion,11.0,0.71900826446281
4/19/2015,haunted_mansion,14.0,23.757763975155278
4/19/2016,haunted_mansion,15.0,-81.39823008849558
4/19/2017,haunted_mansion,10.8,27.70469798657718
4/19/2018,haunted_mansion,7.0,-86.6015625
4/19/2019,haunted_mansion,,-107.78488372093024
4/19/2021,haunted_mansion,14.117647058823529,4.391666666666667
4/2/2015,haunted_mansion,14.5,30.914728682170544
4/2/2016,haunted_mansion,15.5,24.24812030075188
4/2/2017,haunted_mansion,23.0,31.682692307692307
4/2/2018,haunted_mansion,12.0,18.172185430463575
4/2/2019,haunted_mansion,28.0,-148.03424657534248
4/2/2021,haunted_mansion,7.6923076923076925,-8.558333333333334
4/20/2015,haunted_mansion,16.0,13.211764705882352
4/20/2016,haunted_mansion,17.333333333333332,19.85611510791367
4/20/2017,haunted_mansion,9.666666666666666,18.677419354838708
4/20/2018,haunted_mansion,14.5,-35.96296296296296
4/20/2019,haunted_mansion,4.666666666666667,-41.224242424242426
4/20/2021,haunted_mansion,7.909090909090909,-143.55
4/21/2015,haunted_mansion,14.333333333333334,22.52121212121212
4/21/2016,haunted_mansion,11.125,20.555555555555557
4/21/2017,haunted_mansion,18.0,17.396396396396398
4/21/2018,haunted_mansion,10.0,27.5
4/21/2019,haunted_mansion,,-152.95092024539878
4/21/2021,haunted_mansion,7.111111111111111,-1.3064516129032258
4/22/2015,haunted_mansion,11.4,10.236842105263158
4/22/2016,haunted_mansion,15.142857142857142,-86.27777777777777
4/22/2017,haunted_mansion,45.5,40.17857142857143
4/22/2018,haunted_mansion,14.5,20.116438356164384
4/22/2019,haunted_mansion,18.0,-51.037267080745345
4/22/2021,haunted_mansion,10.35,1.9333333333333333
4/23/2015,haunted_mansion,10.0,17.12121212121212
4/23/2016,haunted_mansion,7.6,28.2
4/23/2017,haunted_mansion,15.0,25.867346938775512
4/23/2018,haunted_mansion,9.0,0.2857142857142857
4/23/2019,haunted_mansion,,-144.32704402515722
4/23/2021,haunted_mansion,8.0,-2.525
4/24/2015,haunted_mansion,16.0,21.843373493975903
4/24/2016,haunted_mansion,17.25,23.47826086956522
4/24/2017,haunted_mansion,12.0,20.605504587155963
4/24/2018,haunted_mansion,15.0,-80.77692307692308
4/24/2019,haunted_mansion,7.0,-39.2090395480226
4/24/2021,haunted_mansion,14.818181818181818,-21.666666666666668
4/25/2015,haunted_mansion,34.0,21.218934911242602
4/25/2016,haunted_mansion,29.25,37.77777777777778
4/25/2017,haunted_mansion,22.0,-20.0
4/25/2018,haunted_mansion,13.0,-30.885245901639344
4/25/2019,haunted_mansion,16.666666666666668,-106.9875
4/25/2021,haunted_mansion,6.133333333333334,0.8083333333333333
4/26/2015,haunted_mansion,3.3333333333333335,18.402366863905325
4/26/2016,haunted_mansion,19.666666666666668,25.0
4/26/2017,haunted_mansion,20.333333333333332,23.264462809917354
4/26/2018,haunted_mansion,25.5,4.258064516129032
4/26/2019,haunted_mansion,25.333333333333332,-110.6829268292683
4/26/2021,haunted_mansion,9.6875,-402.664
4/27/2015,haunted_mansion,19.0,23.125
4/27/2016,haunted_mansion,14.5,21.733870967741936
4/27/2017,haunted_mansion,10.8,20.18867924528302
4/27/2018,haunted_mansion,16.6,-52.275862068965516
4/27/2019,haunted_mansion,6.666666666666667,-87.78443113772455
4/27/2021,haunted_mansion,11.714285714285714,0.8083333333333333
4/28/2015,haunted_mansion,5.0,-6.66875
4/28/2016,haunted_mansion,18.0,13.018518518518519
4/28/2017,haunted_mansion,15.0,-61.419642857142854
4/28/2018,haunted_mansion,12.0,-57.681528662420384
4/28/2019,haunted_mansion,11.4,-126.64900662251655
4/28/2021,haunted_mansion,6.75,-18.537815126050422
4/29/2015,haunted_mansion,8.0,2.6710526315789473
4/29/2016,haunted_mansion,23.75,-35.70940170940171
4/29/2017,haunted_mansion,17.0,37.54385964912281
4/29/2018,haunted_mansion,15.0,-68.90579710144928
4/29/2019,haunted_mansion,20.0,1.8721804511278195
4/29/2021,haunted_mansion,8.0,-2.1315789473684212
4/3/2015,haunted_mansion,10.333333333333334,26.470588235294116
4/3/2016,haunted_mansion,16.428571428571427,-3.143939393939394
4/3/2017,haunted_mansion,23.5,35.689655172413794
4/3/2018,haunted_mansion,39.5,33.688741721854306
4/3/2019,haunted_mansion,20.428571428571427,-39.732919254658384
4/3/2021,haunted_mansion,5.714285714285714,-0.775
4/30/2015,haunted_mansion,12.0,22.246753246753247
4/30/2016,haunted_mansion,,27.93388429752066
4/30/2017,haunted_mansion,6.0,18.19090909090909
4/30/2018,haunted_mansion,22.0,19.288
4/30/2019,haunted_mansion,23.5,-117.44525547445255
4/30/2021,haunted_mansion,6.0,-5.191666666666666
4/4/2015,haunted_mansion,14.5,26.10169491525424
4/4/2016,haunted_mansion,9.0,34.05172413793103
4/4/2017,haunted_mansion,27.0,38.421052631578945
4/4/2018,haunted_mansion,11.125,36.58620689655172
4/4/2019,haunted_mansion,11.5,-45.329268292682926
4/4/2021,haunted_mansion,20.333333333333332,-189.6290322580645
4/5/2015,haunted_mansion,23.0,25.52910052910053
4/5/2016,haunted_mansion,18.428571428571427,-2.1031746031746033
4/5/2017,haunted_mansion,22.25,31.18320610687023
4/5/2018,haunted_mansion,19.666666666666668,34.68627450980392
4/5/2019,haunted_mansion,22.5,-121.20529801324503
4/5/2021,haunted_mansion,7.857142857142857,-8.991452991452991
4/6/2015,haunted_mansion,30.5,32.2972972972973
4/6/2016,haunted_mansion,21.466666666666665,30.384615384615383
4/6/2017,haunted_mansion,4.0,40.04716981132076
4/6/2018,haunted_mansion,15.333333333333334,-65.76543209876543
4/6/2019,haunted_mansion,7.666666666666667,-76.84615384615384
4/6/2021,haunted_mansion,11.23076923076923,22.321428571428573
4/7/2015,haunted_mansion,24.5,41.50568181818182
4/7/2016,haunted_mansion,18.8,24.78985507246377
4/7/2017,haunted_mansion,58.5,-163.875
4/7/2018,haunted_mansion,17.75,27.40909090909091
4/7/2019,haunted_mansion,16.857142857142858,-112.03333333333333
4/7/2021,haunted_mansion,5.285714285714286,17.869565217391305
4/8/2015,haunted_mansion,19.0,37.27368421052632
4/8/2016,haunted_mansion,14.181818181818182,30.6984126984127
4/8/2017,haunted_mansion,14.333333333333334,38.547008547008545
4/8/2018,haunted_mansion,13.88888888888889,17.608695652173914
4/8/2019,haunted_mansion,18.5,-54.234848484848484
4/8/2021,haunted_mansion,7.0,15.695652173913043
4/9/2015,haunted_mansion,18.0,35.05988023952096
4/9/2016,haunted_mansion,34.0,33.0
4/9/2017,haunted_mansion,16.0,2.72972972972973
4/9/2018,haunted_mansion,16.0,1.7388059701492538
4/9/2019,haunted_mansion,,-452.04761904761904
4/9/2021,haunted_mansion,7.384615384615385,13.88888888888889
5/1/2015,haunted_mansion,12.5,26.666666666666668
5/1/2016,haunted_mansion,12.75,7.477611940298507
5/1/2017,haunted_mansion,14.166666666666666,28.571428571428573
5/1/2018,haunted_mansion,14.0,-85.94117647058823
5/1/2019,haunted_mansion,9.5,-98.3112582781457
5/1/2021,haunted_mansion,8.583333333333334,-96.41525423728814
5/10/2015,haunted_mansion,18.2,20.345911949685533
5/10/2016,haunted_mansion,,22.37704918032787
5/10/2017,haunted_mansion,6.0,22.611940298507463
5/10/2018,haunted_mansion,20.5,38.75
5/10/2019,haunted_mansion,39.0,-129.0205479452055
5/10/2021,haunted_mansion,8.444444444444445,-49.141666666666666
5/11/2015,haunted_mansion,24.0,-167.75
5/11/2016,haunted_mansion,10.285714285714286,17.22222222222222
5/11/2017,haunted_mansion,12.5,-73.82644628099173
5/11/2018,haunted_mansion,6.0,29.285714285714285
5/11/2019,haunted_mansion,37.0,-51.561290322580646
5/11/2021,haunted_mansion,10.0,2.8677685950413223
5/12/2015,haunted_mansion,9.333333333333334,0.013605442176870748
5/12/2016,haunted_mansion,17.0,20.833333333333332
5/12/2017,haunted_mansion,16.166666666666668,24.925619834710744
5/12/2018,haunted_mansion,25.75,41.666666666666664
5/12/2019,haunted_mansion,26.0,-119.84967320261438
5/12/2021,haunted_mansion,8.0625,-6.496
5/13/2015,haunted_mansion,15.4,9.432098765432098
5/13/2016,haunted_mansion,16.6,25.42016806722689
5/13/2017,haunted_mansion,14.0,28.285714285714285
5/13/2018,haunted_mansion,14.818181818181818,-43.04615384615385
5/13/2019,haunted_mansion,34.333333333333336,-78.04444444444445
5/13/2021,haunted_mansion,5.333333333333333,0.4418604651162791
5/14/2015,haunted_mansion,11.666666666666666,13.254777070063694
5/14/2016,haunted_mansion,19.4,26.233766233766232
5/14/2017,haunted_mansion,16.5,31.880733944954127
5/14/2018,haunted_mansion,6.0,-55.685483870967744
5/14/2019,haunted_mansion,10.5,-141.3783783783784
5/14/2021,haunted_mansion,13.571428571428571,-69.7457627118644
5/15/2015,haunted_mansion,12.833333333333334,20.107784431137723
5/15/2016,haunted_mansion,16.25,25.192307692307693
5/15/2017,haunted_mansion,,32.129629629629626
5/15/2018,haunted_mansion,,-127.13533834586467
5/15/2019,haunted_mansion,30.666666666666668,-35.48684210526316
5/15/2021,haunted_mansion,5.857142857142857,-3.65
5/16/2015,haunted_mansion,18.77777777777778,27.953216374269005
5/16/2016,haunted_mansion,7.0,25.069444444444443
5/16/2017,haunted_mansion,12.5,-1.019047619047619
5/16/2018,haunted_mansion,37.5,-2.887323943661972
5/16/2019,haunted_mansion,36.0,-93.59880239520957
5/16/2021,haunted_mansion,10.923076923076923,-1.975609756097561
5/17/2015,haunted_mansion,6.5,8.028735632183908
5/17/2016,haunted_mansion,5.0,18.066666666666666
5/17/2017,haunted_mansion,14.8,29.016393442622952
5/17/2018,haunted_mansion,9.0,-24.372093023255815
5/17/2019,haunted_mansion,35.0,-195.6950354609929
5/17/2021,haunted_mansion,9.071428571428571,-6.520325203252033
5/18/2015,haunted_mansion,19.0,23.6875
5/18/2016,haunted_mansion,3.0,11.901515151515152
5/18/2017,haunted_mansion,1.0,27.5
5/18/2018,haunted_mansion,28.5,-34.59090909090909
5/18/2019,haunted_mansion,21.833333333333332,-50.83431952662722
5/18/2021,haunted_mansion,7.6,0.14166666666666666
5/19/2015,haunted_mansion,7.0,20.730994152046783
5/19/2016,haunted_mansion,,-84.8125
5/19/2017,haunted_mansion,19.666666666666668,31.745283018867923
5/19/2018,haunted_mansion,7.333333333333333,7.675496688741722
5/19/2019,haunted_mansion,19.0,-137.10526315789474
5/19/2021,haunted_mansion,7.75,-1.0666666666666667
5/2/2015,haunted_mansion,12.75,16.074468085106382
5/2/2016,haunted_mansion,19.0,26.132075471698112
5/2/2017,haunted_mansion,10.0,22.237623762376238
5/2/2018,haunted_mansion,13.857142857142858,-65.23809523809524
5/2/2019,haunted_mansion,32.0,-79.8159509202454
5/2/2021,haunted_mansion,13.0,-1.0756302521008403
5/20/2015,haunted_mansion,15.4,-28.186666666666667
5/20/2016,haunted_mansion,7.0,20.787401574803148
5/20/2017,haunted_mansion,32.75,25.152380952380952
5/20/2018,haunted_mansion,20.0,-89.85401459854015
5/20/2019,haunted_mansion,24.0,-64.4090909090909
5/20/2021,haunted_mansion,6.066666666666666,-90.95121951219512
5/21/2015,haunted_mansion,7.25,20.54140127388535
5/21/2016,haunted_mansion,19.25,12.4
5/21/2017,haunted_mansion,26.2,29.018691588785046
5/21/2018,haunted_mansion,12.0,-378.991935483871
5/21/2019,haunted_mansion,10.0,-148.63636363636363
5/21/2021,haunted_mansion,3.5789473684210527,-4.699186991869919
5/22/2015,haunted_mansion,15.0,17.67873303167421
5/22/2016,haunted_mansion,8.0,28.18548387096774
5/22/2017,haunted_mansion,11.6,29.272727272727273
5/22/2018,haunted_mansion,15.0,-99.42962962962963
5/22/2019,haunted_mansion,18.6,-53.99346405228758
5/22/2021,haunted_mansion,7.3,-2.991869918699187
5/23/2015,haunted_mansion,20.0,22.34502923976608
5/23/2016,haunted_mansion,22.75,-345.7720588235294
5/23/2017,haunted_mansion,11.0,32.36607142857143
5/23/2018,haunted_mansion,7.0,-38.32142857142857
5/23/2019,haunted_mansion,16.0,-54.138364779874216
5/23/2021,haunted_mansion,10.823529411764707,-0.21875
5/24/2015,haunted_mansion,21.333333333333332,32.89940828402367
5/24/2016,haunted_mansion,24.714285714285715,30.71969696969697
5/24/2017,haunted_mansion,43.5,-200.275
5/24/2018,haunted_mansion,14.0,11.50381679389313
5/24/2019,haunted_mansion,25.0,-133.02836879432624
5/24/2021,haunted_mansion,10.526315789473685,-0.3114754098360656
5/25/2015,haunted_mansion,33.142857142857146,-143.30057803468208
5/25/2016,haunted_mansion,19.75,29.42281879194631
5/25/2017,haunted_mansion,31.0,34.256637168141594
5/25/2018,haunted_mansion,21.0,-55.33802816901409
5/25/2019,haunted_mansion,27.5,-27.662251655629138
5/25/2021,haunted_mansion,9.090909090909092,-1.7421875
5/26/2015,haunted_mansion,11.0,24.23170731707317
5/26/2016,haunted_mansion,16.166666666666668,26.937007874015748
5/26/2017,haunted_mansion,17.4,35.08474576271186
5/26/2018,haunted_mansion,19.333333333333332,30.41216216216216
5/26/2019,haunted_mansion,29.5,-136.63225806451612
5/26/2021,haunted_mansion,7.8,-18.648
5/27/2015,haunted_mansion,20.571428571428573,24.33139534883721
5/27/2016,haunted_mansion,10.833333333333334,28.40740740740741
5/27/2017,haunted_mansion,14.8,35.40625
5/27/2018,haunted_mansion,17.0,17.264900662251655
5/27/2019,haunted_mansion,15.666666666666666,-105.08888888888889
5/27/2021,haunted_mansion,7.6923076923076925,-10.80952380952381
5/28/2015,haunted_mansion,25.5,14.403846153846153
5/28/2016,haunted_mansion,20.0,28.174242424242426
5/28/2017,haunted_mansion,23.428571428571427,36.415929203539825
5/28/2018,haunted_mansion,14.1,4.881481481481481
5/28/2019,haunted_mansion,60.0,-138.02083333333334
5/28/2021,haunted_mansion,5.75,-12.576
5/29/2015,haunted_mansion,18.375,-123.05586592178771
5/29/2016,haunted_mansion,23.666666666666668,16.3
5/29/2017,haunted_mansion,15.5,0.02702702702702703
5/29/2018,haunted_mansion,7.5,-21.021428571428572
5/29/2019,haunted_mansion,19.75,-83.97604790419162
5/29/2021,haunted_mansion,7.181818181818182,-45.504
5/3/2015,haunted_mansion,15.0,-410.2732558139535
5/3/2016,haunted_mansion,13.666666666666666,21.05263157894737
5/3/2017,haunted_mansion,14.625,-70.9672131147541
5/3/2018,haunted_mansion,11.75,-8.71774193548387
5/3/2019,haunted_mansion,18.571428571428573,-138.45454545454547
5/3/2021,haunted_mansion,11.25,-42.82203389830509
5/30/2015,haunted_mansion,19.6,21.973118279569892
5/30/2016,haunted_mansion,24.571428571428573,26.580882352941178
5/30/2017,haunted_mansion,26.0,28.32758620689655
5/30/2018,haunted_mansion,14.0,24.898089171974522
5/30/2019,haunted_mansion,22.0,-51.43478260869565
5/30/2021,haunted_mansion,8.307692307692308,-18.382113821138212
5/31/2015,haunted_mansion,15.0,18.292857142857144
5/31/2016,haunted_mansion,22.0,-50.443609022556394
5/31/2017,haunted_mansion,21.25,-3.292682926829268
5/31/2018,haunted_mansion,25.875,4.992957746478873
5/31/2019,haunted_mansion,32.25,-111.5657894736842
5/31/2021,haunted_mansion,10.25,-80.5
5/4/2015,haunted_mansion,16.5,25.89887640449438
5/4/2016,haunted_mansion,7.5,9.087591240875913
5/4/2017,haunted_mansion,7.5,29.306930693069308
5/4/2018,haunted_mansion,11.5,-53.7887323943662
5/4/2019,haunted_mansion,15.5,-59.248226950354606
5/4/2021,haunted_mansion,6.4,-16.269565217391303
5/5/2015,haunted_mansion,4.0,0.2833333333333333
5/5/2016,haunted_mansion,8.0,27.96511627906977
5/5/2017,haunted_mansion,10.25,31.542056074766354
5/5/2018,haunted_mansion,13.666666666666666,14.58
5/5/2019,haunted_mansion,,-891.3972602739726
5/5/2021,haunted_mansion,10.777777777777779,-0.6554621848739496
5/6/2015,haunted_mansion,9.125,-53.80952380952381
5/6/2016,haunted_mansion,52.0,-0.37168141592920356
5/6/2017,haunted_mansion,17.5,-120.03149606299213
5/6/2018,haunted_mansion,14.6,20.007462686567163
5/6/2019,haunted_mansion,19.666666666666668,-153.78676470588235
5/6/2021,haunted_mansion,6.615384615384615,-0.06611570247933884
5/7/2015,haunted_mansion,9.5,7.466666666666667
5/7/2016,haunted_mansion,9.714285714285714,28.208955223880597
5/7/2017,haunted_mansion,22.0,13.212962962962964
